Unnamed: 0,match_url,url_team1,url_team2,event_url,players_url_1,players_url_2,maps_url,date,total_maps,maps_played,score1,score2,h2h_wins1,h2h_wins2,rank1,rank2,10last_maps1_score_team1,10last_maps1_opponent_score_team1,10last_maps2_score_team1,10last_maps2_opponent_score_team1,10last_maps3_score_team1,10last_maps3_opponent_score_team1,10last_maps4_score_team1,10last_maps4_opponent_score_team1,10last_maps5_score_team1,10last_maps5_opponent_score_team1,10last_maps6_score_team1,10last_maps6_opponent_score_team1,10last_maps7_score_team1,10last_maps7_opponent_score_team1,10last_maps8_score_team1,10last_maps8_opponent_score_team1,10last_maps9_score_team1,10last_maps9_opponent_score_team1,10last_maps10_score_team1,10last_maps10_opponent_score_team1,10last_maps11_score_team1,10last_maps11_opponent_score_team1,10last_maps12_score_team1,10last_maps12_opponent_score_team1,10last_maps13_score_team1,10last_maps13_opponent_score_team1,10last_maps14_score_team1,10last_maps14_opponent_score_team1,10last_maps15_score_team1,10last_maps15_opponent_score_team1,10last_maps1_score_team2,10last_maps1_opponent_score_team2,10last_maps2_score_team2,10last_maps2_opponent_score_team2,10last_maps3_score_team2,10last_maps3_opponent_score_team2,10last_maps4_score_team2,10last_maps4_opponent_score_team2,10last_maps5_score_team2,10last_maps5_opponent_score_team2,10last_maps6_score_team2,10last_maps6_opponent_score_team2,10last_maps7_score_team2,10last_maps7_opponent_score_team2,10last_maps8_score_team2,10last_maps8_opponent_score_team2,10last_maps9_score_team2,10last_maps9_opponent_score_team2,10last_maps10_score_team2,10last_maps10_opponent_score_team2,10last_maps11_score_team2,10last_maps11_opponent_score_team2,10last_maps12_score_team2,10last_maps12_opponent_score_team2,10last_maps13_score_team2,10last_maps13_opponent_score_team2,10last_maps14_score_team2,10last_maps14_opponent_score_team2,10last_maps15_score_team2,10last_maps15_opponent_score_team2
30,/matches/2341893/endpoint-vs-north-home-sweet-home-cup-7,/team/7234/endpoint,/team/7533/north,/events/5351/home-sweet-home-cup-7,"['/player/8983/MiGHTYMAX', '/player/7700/robiin', '/player/7996/CRUC1AL', '/player/13018/Thomas', '/player/9019/Surreal']","['/player/8095/aizy', '/player/2469/cajunb', '/player/8875/gade', '/player/7156/MSL', '/player/10961/Kristou']","['/stats/matches/mapstatsid/103662/endpoint-vs-north', '/stats/matches/mapstatsid/103669/north-vs-endpoint', '/stats/matches/mapstatsid/103672/endpoint-vs-north']",2020-06-05,3,3,2,1,0,4,World rank: #32,World rank: #24,9,16,4,16,8,16,16,7,16,10,7,16,11,16,16,6,16,13,7,16,16,4,10,16,16,14,3,16,14,16,4,16,9,16,8,16,4,16,16,14,8,16,16,10,14,16,8,16,16,8,13,16,14,16,19,16,16,12,14,16
31,/matches/2341541/skade-vs-nordavind-esea-mdl-season-34-europe,/team/10386/skade,/team/8769/nordavind,/events/5262/esea-mdl-season-34-europe,"['/player/10762/Rock1nG', '/player/16412/rafftu', '/player/13466/dennyslaw', '/player/17145/Rainwaker', '/player/11217/SPELLAN']","['/player/9294/NaToSaphiX', '/player/5287/TENZKI', '/player/10397/cromen', '/player/8994/HS', '/player/14311/H4RR3']",['/stats/matches/mapstatsid/103671/skade-vs-nordavind'],2020-06-05,1,1,6,16,7,6,World rank: #50,World rank: #42,9,16,16,10,13,16,16,12,12,16,16,13,16,6,22,19,16,10,9,16,6,16,16,8,5,16,16,7,20,22,16,13,9,16,8,16,13,16,13,16,11,16,14,16,10,16,14,16,4,16,16,8,16,9,16,7,7,16,18,22
32,/matches/2341831/cleantmix-vs-apeks-winners-league-season-4-europe,/team/10476/cleantmix,/team/9806/apeks,/events/5335/winners-league-season-4-europe,"['/player/12182/koyot', '/player/16420/frz', '/player/15900/Crityourface', '/player/18048/m4tthi', '/player/20109/blacktear5']","['/player/14602/Marcelious', '/player/8837/akez', '/player/16462/Grusarn', '/player/9298/truth', '/player/1146/dennis']",['/stats/matches/mapstatsid/103670/apeks-vs-cleantmix'],2020-06-05,1,1,4,16,0,0,World rank: #162,World rank: #58,10,16,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,17,19,4,16,10,16,8,16,5,16,4,16,16,10,16,13,13,16,17,19,17,19,5,16,9,16,16,8
33,/matches/2341715/vitality-vs-dignitas-blast-premier-spring-2020-europe-showdown,/team/9565/vitality,/team/5422/dignitas,/events/5205/blast-premier-spring-2020-europe-showdown,"['/player/11893/ZywOo', '/player/7169/RpK', '/player/7322/apEX', '/player/1225/shox', '/player/14176/misutaaa']","['/player/39/GeT_RiGhT', '/player/29/f0rest', '/player/7148/friberg', '/player/884/Xizt', '/player/12840/hallzerk']","['/stats/matches/mapstatsid/103659/vitality-vs-dignitas', '/stats/matches/mapstatsid/103661/dignitas-vs-vitality', '/stats/matches/mapstatsid/103668/vitality-vs-dignitas']",2020-06-05,3,3,2,1,2,0,World rank: #10,World rank: #40,11,16,16,6,15,15,15,15,16,9,16,6,16,4,16,7,9,16,14,16,16,8,14,16,16,14,14,16,19,17,9,16,16,8,5,16,10,16,11,16,24,28,5,16,17,19,16,11,11,16,16,8,16,10,16,13,10,16,12,16
34,/matches/2341891/navi-junior-vs-hard-legion-sector-mostbet-season-3,/team/10371/navi-junior,/team/10421/hard-legion,/events/5325/sector-mostbet-season-3,"['/player/16871/Gospadarov', '/player/18225/KAPACHO', '/player/18987/B1T', '/player/14175/Aunkere', '/player/17008/Topa']","['/player/12027/Krad', '/player/13982/Forester', '/player/3459/kinqie', '/player/12016/svyat', '/player/14171/rAge']","['/stats/matches/mapstatsid/103660/navi-junior-vs-hard-legion', '/stats/matches/mapstatsid/103665/hard-legion-vs-navi-junior']",2020-06-05,3,2,2,0,4,1,World rank: #55,World rank: #29,13,16,16,19,13,16,16,19,16,3,16,13,16,11,16,13,16,4,16,14,9,16,7,16,16,10,11,16,16,9,5,16,14,16,6,16,16,9,14,16,16,11,8,16,9,16,16,11,17,19,16,10,19,22,9,16,16,6,16,14
35,/matches/2341830/agf-vs-pact-winners-league-season-4-europe,/team/8704/agf,/team/8248/pact,/events/5335/winners-league-season-4-europe,"['/player/8871/Lukki', '/player/11996/Daffu', '/player/11995/TMB', '/player/8422/netrick', '/player/11258/fr0slev']","['/player/9798/lunAtic', '/player/11287/darko', '/player/15940/Sobol', '/player/15428/Goofy', '/player/2826/MINISE']",['/stats/matches/mapstatsid/103663/agf-vs-pact'],2020-06-05,1,1,16,19,0,0,World rank: #64,World rank: #51,11,16,19,17,10,16,16,13,16,11,21,25,16,14,8,16,7,16,16,13,5,16,16,10,16,13,19,17,16,12,16,8,9,16,11,16,16,12,16,10,12,16,16,12,16,6,19,16,16,9,16,13,16,9,16,12,16,6,16,13
36,/matches/2341892/havu-vs-gambit-youngsters-home-sweet-home-cup-7,/team/7865/havu,/team/9976/gambit-youngsters,/events/5351/home-sweet-home-cup-7,"['/player/9271/sLowi', '/player/8576/ZOREE', '/player/9819/doto', '/player/13396/hoody', '/player/7821/sAw']","['/player/15071/interz', '/player/16415/supra', '/player/16920/sh1ro', '/player/16921/nafany', '/player/16555/Ax1Le']","['/stats/matches/mapstatsid/103655/havu-vs-gambit-youngsters', '/stats/matches/mapstatsid/103658/havu-vs-gambit-youngsters']",2020-06-05,3,2,0,2,6,6,World rank: #33,World rank: #36,13,16,19,16,2,16,8,16,14,16,16,14,16,3,16,14,17,19,16,3,16,14,16,7,16,11,12,16,16,19,13,16,8,16,16,12,16,11,16,14,7,16,16,12,8,16,16,7,16,9,16,13,16,19,16,2,16,8,16,11
37,/matches/2341554/beyond-vs-lucid-dream-dreamhack-masters-spring-2020-asia,/team/8262/beyond,/team/8680/lucid-dream,/events/5287/dreamhack-masters-spring-2020-asia,"['/player/10664/Olivia', '/player/12129/stk', '/player/10705/Kntz', '/player/10666/MAIROLLS', '/player/9289/qqGOD']","['/player/10764/cbbk', '/player/13238/PTC', '/player/16911/JohnOlsen', '/player/14577/foxz', '/player/12547/SeveN89']","['/stats/matches/mapstatsid/103654/lucid-dream-vs-beyond', '/stats/matches/mapstatsid/103657/beyond-vs-lucid-dream']",2020-06-05,3,2,2,0,5,11,World rank: #96,World rank: #98,13,16,7,16,10,16,8,16,9,16,5,16,11,16,14,16,16,10,16,11,16,9,16,4,11,16,6,16,16,10,10,16,11,16,11,16,11,16,16,9,16,5,3,16,9,16,16,8,16,14,10,16,16,10,16,9,16,9,16,3
38,/matches/2341714/mousesports-vs-astralis-blast-premier-spring-2020-europe-showdown,/team/4494/mousesports,/team/6665/astralis,/events/5205/blast-premier-spring-2020-europe-showdown,"['/player/2730/chrisJ', '/player/11816/ropz', '/player/8574/woxic', '/player/429/karrigan', '/player/9960/frozen']","['/player/7592/device', '/player/7398/dupreeh', '/player/9032/Magisk', '/player/8783/JUGi', '/player/922/Snappi']","['/stats/matches/mapstatsid/103652/astralis-vs-mousesports', '/stats/matches/mapstatsid/103656/astralis-vs-mousesports']",2020-06-05,3,2,2,0,4,4,World rank: #5,World rank: #2,14,16,15,15,14,16,16,10,12,15,13,10,13,11,3,13,11,13,13,10,11,13,15,13,10,16,5,16,2,16,13,16,6,16,16,4,7,16,7,16,13,16,16,8,16,4,16,14,19,16,16,2,16,6,16,7,16,12,16,7
39,/matches/2341842/north-vs-gambit-youngsters-home-sweet-home-cup-7,/team/7533/north,/team/9976/gambit-youngsters,/events/5351/home-sweet-home-cup-7,"['/player/8095/aizy', '/player/2469/cajunb', '/player/8875/gade', '/player/7156/MSL', '/player/10961/Kristou']","['/player/15071/interz', '/player/16415/supra', '/player/16920/sh1ro', '/player/16921/nafany', '/player/16555/Ax1Le']",['/stats/matches/mapstatsid/103651/gambit-youngsters-vs-north'],2020-06-05,1,1,14,16,1,0,World rank: #24,World rank: #36,4,16,9,16,8,16,4,16,16,14,8,16,16,10,14,16,8,16,16,8,13,16,14,16,19,16,16,12,14,16,13,16,8,16,16,12,16,11,16,14,7,16,16,12,8,16,16,7,16,9,16,13,16,19,16,2,16,8,16,11
40,/matches/2341558/order-vs-chiefs-dreamhack-masters-spring-2020-oceania,/team/8668/order,/team/6010/chiefs,/events/5288/dreamhack-masters-spring-2020-oceania,"['/player/11139/aliStair', '/player/16323/Valiance', '/player/8771/USTILO', '/player/8745/Rickeh', '/player/12593/J1rah']","['/player/12872/apocdud', '/player/12086/HUGHMUNGUS', '/player/12590/soju_j', '/player/13054/zeph', '/player/17384/Vexite']","['/stats/matches/mapstatsid/103648/chiefs-vs-order', '/stats/matches/mapstatsid/103650/chiefs-vs-order']",2020-06-05,3,2,2,0,0,0,World rank: #68,World rank: #87,13,16,10,16,16,6,16,6,16,7,16,7,11,16,16,11,16,4,19,16,16,2,16,7,16,11,12,16,20,22,10,16,16,7,11,16,16,9,19,16,16,7,16,7,19,22,8,16,11,16,3,16,11,16,9,16,16,10,16,7
41,/matches/2341841/endpoint-vs-havu-home-sweet-home-cup-7,/team/7234/endpoint,/team/7865/havu,/events/5351/home-sweet-home-cup-7,"['/player/8983/MiGHTYMAX', '/player/7700/robiin', '/player/7996/CRUC1AL', '/player/13018/Thomas', '/player/9019/Surreal']","['/player/9271/sLowi', '/player/8576/ZOREE', '/player/9819/doto', '/player/13396/hoody', '/player/7821/sAw']",['/stats/matches/mapstatsid/103649/havu-vs-endpoint'],2020-06-05,1,1,9,16,4,13,World rank: #32,World rank: #33,9,16,4,16,8,16,16,7,16,10,7,16,11,16,16,6,16,13,7,16,16,4,10,16,16,14,3,16,14,16,13,16,19,16,2,16,8,16,14,16,16,14,16,3,16,14,17,19,16,3,16,14,16,7,16,11,12,16,16,19
42,/matches/2341818/warriors-international-vs-blood-sweat-and-tears-esea-mdl-season-34-north-america,/team/10719/warriors-international,/team/10692/blood-sweat-and-tears,/events/5263/esea-mdl-season-34-north-america,"['/player/14799/hyper-', '/player/16589/bokumbop', '/player/17623/Top%5E', '/player/18709/Hendy', '/player/19174/walker']","['/player/16597/4pack', '/player/14131/retchy', '/player/9572/Marved', '/player/16649/shanks', '/player/13196/poised']",['/stats/matches/mapstatsid/103647/warriors-international-vs-blood-sweat-and-tears'],2020-06-05,1,1,4,16,0,0,World rank: #77,World rank: #92,6,16,16,13,7,16,16,14,16,8,3,16,3,16,22,19,13,16,28,25,2,16,5,16,16,9,0,0,0,0,7,16,6,16,7,16,16,9,16,8,9,16,7,16,12,16,9,16,16,8,19,16,12,16,16,14,16,13,8,16
43,/matches/2341365/oceanus-vs-new-england-whalers-esea-mdl-season-34-north-america,/team/10282/oceanus,/team/9888/new-england-whalers,/events/5263/esea-mdl-season-34-north-america,"['/player/9876/zander', '/player/13185/Hunter', '/player/18208/penny', '/player/19704/mada', '/player/13261/tweiss']","['/player/12102/djay', '/player/16318/BOOBIE', '/player/15090/PwnAlone', '/player/18115/Rampage', '/player/13250/ben1337']",['/stats/matches/mapstatsid/103646/new-england-whalers-vs-oceanus'],2020-06-05,1,1,12,16,4,1,World rank: #82,World rank: #62,16,14,22,20,16,6,16,9,9,16,5,16,8,16,10,16,4,16,9,16,4,16,2,16,16,13,11,16,0,0,16,10,16,7,13,16,14,16,16,13,16,9,16,9,10,16,16,10,16,3,16,9,9,16,7,16,16,6,16,5
44,/matches/2341817/recon-5-vs-polar-ace-esea-mdl-season-34-north-america,/team/10463/recon-5,/team/9497/polar-ace,/events/5263/esea-mdl-season-34-north-america,"['/player/17918/nosraC', '/player/13521/Reality', '/player/11039/JazzPimp', '/player/14204/jet-', '/player/12101/neptune']","['/player/15051/w0w', '/player/16808/dangle', '/player/16368/Magowi', '/player/15126/RenZ', '/player/19712/castro']",['/stats/matches/mapstatsid/103645/recon-5-vs-polar-ace'],2020-06-05,1,1,16,3,0,0,World rank: #56,World rank: #84,19,16,16,6,16,6,16,7,10,16,16,7,16,9,16,10,16,13,19,17,16,12,5,16,16,8,14,16,16,8,12,16,9,16,16,8,10,16,14,16,10,16,5,16,10,16,16,14,16,8,16,12,8,16,16,5,28,26,11,16
45,/matches/2341815/infinity-vs-new-england-whalers-esea-mdl-season-34-north-america,/team/9963/infinity,/team/9888/new-england-whalers,/events/5263/esea-mdl-season-34-north-america,"['/player/9214/spamzzy1', '/player/11524/sam_A', '/player/10347/Daveys', '/player/7862/k1Nky', '/player/12339/tor1towOw']","['/player/12102/djay', '/player/16318/BOOBIE', '/player/15090/PwnAlone', '/player/18115/Rampage', '/player/13250/ben1337']",['/stats/matches/mapstatsid/103644/new-england-whalers-vs-infinity'],2020-06-05,1,1,6,16,1,0,World rank: #105,World rank: #62,13,16,9,16,8,16,9,16,6,16,16,19,16,13,9,16,25,28,12,16,10,16,19,22,16,5,16,12,16,6,16,10,16,7,13,16,14,16,16,13,16,9,16,9,10,16,16,10,16,3,16,9,9,16,7,16,16,6,16,5
46,/matches/2341692/evil-geniuses-vs-triumph-blast-premier-spring-2020-americas-showdown,/team/10399/evil-geniuses,/team/10304/triumph,/events/5273/blast-premier-spring-2020-americas-showdown,"['/player/9136/Brehze', '/player/11219/CeRq', '/player/10671/Ethan', '/player/8523/tarik', '/player/8507/stanislaw']","['/player/13589/Spongey', '/player/14203/Shakezullah', '/player/13578/Grim', '/player/17368/curry', '/player/14494/Junior']",['/stats/matches/mapstatsid/103643/triumph-vs-evil-geniuses'],2020-06-04,1,1,15,15,2,0,World rank: #9,World rank: #49,16,14,16,12,19,17,16,6,2,16,13,16,16,6,8,16,12,16,16,13,13,16,14,16,17,19,16,6,16,6,15,15,16,13,16,12,16,12,6,16,14,16,10,16,10,16,8,16,16,10,1,16,16,14,9,16,16,11,3,16
47,/matches/2341691/100-thieves-vs-cloud9-blast-premier-spring-2020-americas-showdown,/team/8474/100-thieves,/team/5752/cloud9,/events/5273/blast-premier-spring-2020-americas-showdown,"['/player/4679/jks', '/player/8082/AZR', '/player/8248/jkaem', '/player/10588/Liazz', '/player/9686/Gratisfaction']","['/player/11630/JT', '/player/13230/motm', '/player/12713/floppy', '/player/13249/oSee', '/player/8711/Sonic']",['/stats/matches/mapstatsid/103642/cloud9-vs-100-thieves'],2020-06-04,1,1,14,16,6,0,World rank: #11,World rank: #16,15,15,12,16,13,3,13,7,17,19,6,16,16,2,16,3,19,16,16,8,16,14,10,16,17,19,16,12,10,16,14,16,13,16,16,9,16,14,3,16,16,19,16,12,13,16,16,13,16,13,16,12,5,16,6,16,16,13,10,16
48,/matches/2341886/forze-vs-copenhagen-flames-home-sweet-home-cup-7,/team/8135/forze,/team/7461/copenhagen-flames,/events/5351/home-sweet-home-cup-7,"['/player/8726/facecrack', '/player/13157/Jerry', '/player/12733/xsepower', '/player/11654/almazer', '/player/12732/FL1T']","['/player/8891/Nodios', '/player/13749/Queenix', '/player/10610/refrezh', '/player/10096/HooXi', '/player/8830/HECTOz']","['/stats/matches/mapstatsid/103631/copenhagen-flames-vs-forze', '/stats/matches/mapstatsid/103635/copenhagen-flames-vs-forze', '/stats/matches/mapstatsid/103641/copenhagen-flames-vs-forze']",2020-06-04,3,3,2,1,1,0,World rank: #25,World rank: #37,13,16,12,16,16,11,25,21,16,19,9,16,16,5,12,16,16,9,16,10,16,10,16,4,16,10,16,9,16,12,14,16,17,19,4,16,9,16,16,13,5,16,20,22,9,16,14,16,16,13,10,16,5,16,16,12,16,12,16,14
49,/matches/2341689/furia-vs-chaos-blast-premier-spring-2020-americas-showdown,/team/8297/furia,/team/9085/chaos,/events/5273/blast-premier-spring-2020-americas-showdown,"['/player/12553/yuurih', '/player/12521/arT', '/player/12822/VINI', '/player/15631/KSCERATO', '/player/8565/HEN1']","['/player/7253/steel', '/player/12089/vanity', '/player/12113/Jonji', '/player/15839/Xeppaa', '/player/17939/leaf']",['/stats/matches/mapstatsid/103640/chaos-vs-furia'],2020-06-04,1,1,16,5,2,1,World rank: #8,World rank: #41,16,8,13,16,16,8,17,19,16,11,22,20,16,14,9,16,16,12,16,11,9,16,16,12,6,16,16,12,16,14,15,15,8,16,16,7,16,14,16,9,16,10,8,16,19,17,11,16,10,16,12,16,13,16,16,2,16,7,16,13
50,/matches/2341879/heretics-vs-sprout-esl-european-championship-2020,/team/8346/heretics,/team/8637/sprout,/events/5354/esl-european-championship-2020,"['/player/13138/Maka', '/player/4959/kioShiMa', '/player/13497/Lucky', '/player/9545/xms', '/player/19512/Nivera']","['/player/7499/Spiidi', '/player/14932/faveN', '/player/7511/denis', '/player/16080/dycha', '/player/9574/snatchie']","['/stats/matches/mapstatsid/103626/sprout-vs-heretics', '/stats/matches/mapstatsid/103628/heretics-vs-sprout', '/stats/matches/mapstatsid/103632/heretics-vs-sprout', '/stats/matches/mapstatsid/103634/heretics-vs-sprout']",2020-06-04,5,4,3,1,1,2,World rank: #23,World rank: #35,16,13,16,7,16,10,19,17,16,2,16,4,9,16,8,16,16,14,13,16,8,16,16,14,14,16,19,16,14,16,16,9,16,4,16,3,16,8,16,9,19,16,16,10,16,6,16,11,16,6,16,7,12,16,16,8,16,8,16,6
51,/matches/2341706/fnatic-vs-dignitas-blast-premier-spring-2020-europe-showdown,/team/4991/fnatic,/team/5422/dignitas,/events/5205/blast-premier-spring-2020-europe-showdown,"['/player/7528/KRIMZ', '/player/3849/JW', '/player/13666/Brollan', '/player/3055/flusha', '/player/11110/Golden']","['/player/39/GeT_RiGhT', '/player/29/f0rest', '/player/7148/friberg', '/player/884/Xizt', '/player/12840/hallzerk']",['/stats/matches/mapstatsid/103633/fnatic-vs-dignitas'],2020-06-04,1,1,16,9,48,32,World rank: #3,World rank: #40,16,14,16,7,10,16,7,13,7,13,13,16,14,16,16,3,16,14,15,19,14,16,3,16,2,16,20,22,12,16,16,8,5,16,10,16,11,16,24,28,5,16,17,19,16,11,11,16,16,8,16,10,16,13,10,16,12,16,16,14
52,/matches/2341705/astralis-vs-ence-blast-premier-spring-2020-europe-showdown,/team/6665/astralis,/team/4869/ence,/events/5205/blast-premier-spring-2020-europe-showdown,"['/player/7592/device', '/player/7398/dupreeh', '/player/9032/Magisk', '/player/8783/JUGi', '/player/922/Snappi']","['/player/695/allu', '/player/4076/Aerial', '/player/11916/sergej', '/player/14087/Jamppi', '/player/5479/suNny']",['/stats/matches/mapstatsid/103630/astralis-vs-ence'],2020-06-04,1,1,13,16,8,5,World rank: #2,World rank: #21,6,16,16,4,7,16,7,16,13,16,16,8,16,4,16,14,19,16,16,2,16,6,16,7,16,12,16,7,16,13,15,15,16,14,15,15,17,19,11,16,9,16,6,16,16,14,16,12,16,5,22,20,11,16,16,12,17,19,16,6
53,/matches/2341869/skade-vs-hellraisers-esea-mdl-season-34-europe,/team/10386/skade,/team/5310/hellraisers,/events/5262/esea-mdl-season-34-europe,"['/player/10762/Rock1nG', '/player/16412/rafftu', '/player/13466/dennyslaw', '/player/17145/Rainwaker', '/player/11217/SPELLAN']","['/player/11250/Flarich', '/player/8786/jR', '/player/9410/kalinka', '/player/16870/ProbLeM', '/player/19232/JIaYm']",['/stats/matches/mapstatsid/103629/hellraisers-vs-skade'],2020-06-04,1,1,9,16,1,2,World rank: #50,World rank: #66,13,16,16,12,12,16,16,13,16,6,22,19,16,10,9,16,6,16,16,8,5,16,16,7,20,22,12,16,19,17,9,16,16,14,11,16,4,16,5,16,16,11,16,14,16,13,16,13,16,19,14,16,10,16,16,10,19,17,10,16
54,/matches/2341707/mousesports-vs-virtuspro-blast-premier-spring-2020-europe-showdown,/team/4494/mousesports,/team/5378/virtuspro,/events/5205/blast-premier-spring-2020-europe-showdown,"['/player/2730/chrisJ', '/player/11816/ropz', '/player/8574/woxic', '/player/429/karrigan', '/player/9960/frozen']","['/player/13239/qikert', '/player/11498/NickelBack', '/player/13776/Jame', '/player/11716/SANJI', '/player/13915/YEKINDAR']",['/stats/matches/mapstatsid/103627/mousesports-vs-virtuspro'],2020-06-04,1,1,14,16,10,3,World rank: #5,World rank: #26,14,16,16,10,12,15,13,10,13,11,3,13,11,13,13,10,11,13,15,13,10,16,5,16,2,16,14,16,22,20,8,16,7,16,7,16,16,9,5,16,16,12,16,13,19,16,16,12,22,18,16,14,16,9,3,16,10,16,16,14
55,/matches/2341885/copenhagen-flames-vs-kova-home-sweet-home-cup-7,/team/7461/copenhagen-flames,/team/9648/kova,/events/5351/home-sweet-home-cup-7,"['/player/8891/Nodios', '/player/13749/Queenix', '/player/10610/refrezh', '/player/10096/HooXi', '/player/8830/HECTOz']","['/player/17942/Derkeps', '/player/9818/uli', '/player/15180/Twixie', '/player/9820/pietola', '/player/15718/peku']","['/stats/matches/mapstatsid/103620/copenhagen-flames-vs-kova', '/stats/matches/mapstatsid/103625/copenhagen-flames-vs-kova']",2020-06-04,3,2,2,0,0,0,World rank: #37,World rank: #73,14,16,17,19,4,16,9,16,16,13,5,16,20,22,9,16,14,16,16,13,10,16,5,16,16,12,16,12,16,14,16,12,9,16,16,8,6,16,14,16,16,11,12,16,12,16,4,16,16,12,16,5,15,19,16,5,16,11,11,16
56,/matches/2341844/skade-vs-ldlc-winners-league-season-4-europe,/team/10386/skade,/team/4674/ldlc,/events/5335/winners-league-season-4-europe,"['/player/10762/Rock1nG', '/player/16412/rafftu', '/player/13466/dennyslaw', '/player/17145/Rainwaker', '/player/11217/SPELLAN']","['/player/9656/hAdji', '/player/147/SIXER', '/player/8047/Lambert', '/player/8374/bodyy', '/player/19926/afroo']",['/stats/matches/mapstatsid/103624/ldlc-vs-skade'],2020-06-04,1,1,16,10,1,0,World rank: #50,World rank: #78,13,16,16,12,12,16,16,13,16,6,22,19,16,10,9,16,6,16,16,8,5,16,16,7,20,22,12,16,19,17,14,16,16,8,9,16,10,16,16,2,13,16,16,6,3,16,16,11,16,14,8,16,9,16,12,16,16,12,9,16
57,/matches/2341636/movistar-riders-vs-singularity-esea-mdl-season-34-europe,/team/7718/movistar-riders,/team/6978/singularity,/events/5262/esea-mdl-season-34-europe,"['/player/9254/mopoz', '/player/8371/alex', '/player/4373/EasTor', '/player/3997/loWel', '/player/7382/steel']","['/player/17956/Jabbi', '/player/9895/mertz', '/player/11257/Celrate', '/player/3820/TOBIZ', '/player/12048/Remoy']",['/stats/matches/mapstatsid/103622/singularity-vs-movistar-riders'],2020-06-04,1,1,12,16,1,0,World rank: #30,World rank: #103,16,1,19,17,16,12,7,16,10,16,7,16,16,4,16,11,16,6,16,8,6,16,12,16,1,16,8,16,19,16,16,8,12,16,16,14,9,16,10,16,10,16,16,12,9,16,22,25,6,16,13,16,22,19,16,6,10,16,16,10
58,/matches/2341867/pro100-vs-unicorns-of-love-esea-mdl-season-34-europe,/team/7898/pro100,/team/9812/unicorns-of-love,/events/5262/esea-mdl-season-34-europe,"['/player/13780/dimasick', '/player/11498/NickelBack', '/player/7796/wayLander', '/player/7403/WorldEdit', '/player/18456/fostar']","['/player/1064/crisby', '/player/3517/kzy', '/player/17566/Andyy', '/player/14929/JDC', '/player/12010/P4TriCK']",['/stats/matches/mapstatsid/103623/pro100-vs-unicorns-of-love'],2020-06-04,1,1,14,16,1,0,World rank: #54,World rank: #104,13,16,12,16,8,16,19,22,13,16,10,16,9,16,3,16,7,16,14,16,6,16,16,19,16,9,20,22,16,2,5,16,4,16,16,6,16,8,3,16,13,16,8,16,16,10,11,16,16,13,6,16,3,16,3,16,10,16,16,13
59,/matches/2341704/vitality-vs-saw-blast-premier-spring-2020-europe-showdown,/team/9565/vitality,/team/10567/saw,/events/5205/blast-premier-spring-2020-europe-showdown,"['/player/11893/ZywOo', '/player/7169/RpK', '/player/7322/apEX', '/player/1225/shox', '/player/14176/misutaaa']","['/player/630/MUTiRiS', '/player/356/arki', '/player/11205/stadodo', '/player/8998/JUST', '/player/2241/rmn']",['/stats/matches/mapstatsid/103621/saw-vs-vitality'],2020-06-04,1,1,11,16,0,0,World rank: #10,World rank: #61,16,6,15,15,15,15,16,9,16,6,16,4,16,7,9,16,14,16,16,8,14,16,16,14,14,16,19,17,15,19,14,16,7,16,4,16,4,16,11,16,11,16,21,25,19,16,16,6,16,6,11,16,16,11,16,11,16,9,16,5
