,match_url
3284,/matches/2338574/spirit-vs-riot-squad-esea-mdl-season-32-global-challenge
3285,/matches/2338596/sprout-vs-alternate-attax-esl-meisterschaft-winter-2019-finals
3286,/matches/2338593/daryls-make-a-wish-vs-arrow-ncs-grand-finals-2019-fragadelphia-14
3287,/matches/2338250/north-vs-movistar-riders-dreamhack-open-sevilla-2019
3288,/matches/2338591/divine-vs-bad-news-bandits-ncs-grand-finals-2019-fragadelphia-14
3289,/matches/2338553/isurus-vs-detona-gamers-club-masters-iv
3290,/matches/2338588/empire-vs-thunder-logic-ncs-grand-finals-2019-fragadelphia-14
3291,/matches/2338421/virtuspro-vs-g2-cs-summit-5
3292,/matches/2338587/cyberstorm-vs-ucf-knights-ncs-grand-finals-2019-fragadelphia-14
3293,/matches/2338565/pro100-vs-copenhagen-flames-qi-banja-luka-2019
3294,/matches/2338573/order-vs-intz-esea-mdl-season-32-global-challenge
3295,/matches/2338589/the-home-of-the-grave-vs-asunas-anime-aimers-ncs-grand-finals-2019-fragadelphia-14
3296,/matches/2338572/forze-vs-rugratz-esea-mdl-season-32-global-challenge
3297,/matches/2338586/kinship-vs-oceanus-ncs-grand-finals-2019-fragadelphia-14
3298,/matches/2338249/godsent-vs-gambit-youngsters-dreamhack-open-sevilla-2019
3299,/matches/2337848/faze-vs-nip-blast-pro-series-global-final-2019
3300,/matches/2338442/ago-vs-wisla-krakow-lootbet-season-5
3301,/matches/2338571/unicorns-of-love-vs-alternate-attax-esl-meisterschaft-winter-2019-finals
3302,/matches/2338569/vici-vs-lynn-vision-wesg-2019-greater-china-regional-finals
3303,/matches/2337845/nip-vs-liquid-blast-pro-series-global-final-2019
3304,/matches/2338564/arcy-vs-juggernauts-qi-banja-luka-2019
3305,/matches/2338567/clg-red-vs-besiktas-nest-pro-2019-female
3306,/matches/2338248/movistar-riders-vs-big-dreamhack-open-sevilla-2019
3307,/matches/2338570/sprout-vs-ttc-esl-meisterschaft-winter-2019-finals
3308,/matches/2338568/tyloo-vs-lynn-vision-wesg-2019-greater-china-regional-finals
3309,/matches/2338566/besiktas-vs-tyloo-fe-nest-pro-2019-female
3310,/matches/2338440/imperial-vs-reapers-cbcs-season-2
3311,/matches/2338420/mibr-vs-furia-cs-summit-5
3312,/matches/2338560/geng-vs-just-for-fun-iem-katowice-2020-north-america-open-qualifier-2
3313,/matches/2338419/furia-vs-mibr-cs-summit-5
3314,/matches/2338239/riot-squad-vs-intz-esea-mdl-season-32-north-america-finals
3315,/matches/2338418/mibr-vs-mousesports-cs-summit-5
3316,/matches/2338417/mousesports-vs-mibr-cs-summit-5
3317,/matches/2338559/chaos-vs-eunited-iem-katowice-2020-north-america-open-qualifier-2
3318,/matches/2338416/g2-vs-mousesports-cs-summit-5
3319,/matches/2338415/mousesports-vs-g2-cs-summit-5
3320,/matches/2338557/eunited-vs-brazen-iem-katowice-2020-north-america-open-qualifier-2
3321,/matches/2338414/g2-vs-og-cs-summit-5
3322,/matches/2338552/rufus-vs-pain-gamers-club-masters-iv
3323,/matches/2338413/og-vs-g2-cs-summit-5
3324,/matches/2338263/forze-vs-havu-esea-mdl-season-32-europe-finals
3325,/matches/2338412/virtuspro-vs-og-cs-summit-5
3326,/matches/2337846/faze-vs-liquid-blast-pro-series-global-final-2019
3327,/matches/2338411/og-vs-virtuspro-cs-summit-5
3328,/matches/2338247/illuminar-vs-mad-lions-dreamhack-open-sevilla-2019
3329,/matches/2338551/detona-vs-red-canids-gamers-club-masters-iv
3330,/matches/2338246/cr4zy-vs-north-dreamhack-open-sevilla-2019
3331,/matches/2338545/vici-vs-tyloo-wesg-2019-greater-china-regional-finals
3332,/matches/2338243/mad-lions-vs-gambit-youngsters-dreamhack-open-sevilla-2019
3333,/matches/2338550/sway-vs-tyloo-fe-nest-pro-2019-female
3334,/matches/2338561/lynn-vision-vs-r-stars-wesg-2019-greater-china-regional-finals
3335,/matches/2338244/north-vs-big-dreamhack-open-sevilla-2019
3336,/matches/2337847/nip-vs-astralis-blast-pro-series-global-final-2019
3337,/matches/2338245/godsent-vs-illuminar-dreamhack-open-sevilla-2019
3338,/matches/2338549/clg-red-vs-besiktas-nest-pro-2019-female
3339,/matches/2338544/invictus-vs-r-stars-wesg-2019-greater-china-regional-finals
3340,/matches/2338242/cr4zy-vs-movistar-riders-dreamhack-open-sevilla-2019
3341,/matches/2338543/onethree-vs-lynn-vision-wesg-2019-greater-china-regional-finals
3342,/matches/2338542/tyloo-vs-keyd-nest-pro-2019
3343,/matches/2338558/geng-vs-holding-w-iem-katowice-2020-north-america-open-qualifier-2
3344,/matches/2338410/mibr-vs-g2-cs-summit-5
3345,/matches/2338556/chaos-vs-finch-iem-katowice-2020-north-america-open-qualifier-2
3346,/matches/2338541/syman-vs-btrg-nest-pro-2019
3347,/matches/2338555/singularity-vs-just-for-fun-iem-katowice-2020-north-america-open-qualifier-2
3348,/matches/2338409/g2-vs-mibr-cs-summit-5
3349,/matches/2338439/evidence-vs-redemption-poa-cbcs-season-2
3350,/matches/2338408/g2-vs-furia-cs-summit-5
3351,/matches/2338407/furia-vs-g2-cs-summit-5
3352,/matches/2338540/agressive-vs-rejected-aorus-league-2019-4-southern-cone
3353,/matches/2338235/detona-vs-w7m-gamers-club-masters-iv
3354,/matches/2338406/furia-vs-virtuspro-cs-summit-5
3355,/matches/2338234/isurus-vs-rufus-gamers-club-masters-iv
3356,/matches/2338405/virtuspro-vs-furia-cs-summit-5
3357,/matches/2338404/virtuspro-vs-mousesports-cs-summit-5
3358,/matches/2338231/pain-vs-detona-gamers-club-masters-iv
3359,/matches/2338288/sprout-vs-giants-united-masters-league-season-2
3360,/matches/2338403/mousesports-vs-virtuspro-cs-summit-5
3361,/matches/2338539/offset-vs-movistar-riders-wesg-2019-central-europe-iberia-closed-qualifier
3362,/matches/2338537/ldlc-vs-vexed-wesg-2019-west-europe-closed-qualifier
3363,/matches/2338402/og-vs-mousesports-cs-summit-5
3364,/matches/2338232/red-canids-vs-isurus-gamers-club-masters-iv
3365,/matches/2338445/project-x-vs-skade-aoc-western-digital-winter-clash-2019
3366,/matches/2337843/liquid-vs-astralis-blast-pro-series-global-final-2019
3367,/matches/2338401/mousesports-vs-og-cs-summit-5
3368,/matches/2338233/pain-vs-w7m-gamers-club-masters-iv
3369,/matches/2338538/brute-vs-cream-wesg-2019-central-europe-iberia-closed-qualifier
3370,/matches/2338531/winstrike-vs-pact-lootbet-season-5
3371,/matches/2338546/giants-vs-avez-polish-esport-league-autumn-2019-finals
3372,/matches/2338536/heretics-vs-defusekids-wesg-2019-west-europe-closed-qualifier
3373,/matches/2338230/red-canids-vs-rufus-gamers-club-masters-iv
3374,/matches/2338548/besiktas-vs-tyloo-fe-nest-pro-2019-female
3375,/matches/2337842/faze-vs-nip-blast-pro-series-global-final-2019
3376,/matches/2338547/clg-red-vs-sway-nest-pro-2019-female
3377,/matches/2338533/tyloo-vs-r-stars-wesg-2019-greater-china-regional-finals
3378,/matches/2338532/lynn-vision-vs-vici-wesg-2019-greater-china-regional-finals
3379,/matches/2338454/btrg-vs-keyd-nest-pro-2019
3380,/matches/2338535/4bowie-vs-invictus-wesg-2019-greater-china-regional-finals
3381,/matches/2338534/onethree-vs-ahq-wesg-2019-greater-china-regional-finals
3382,/matches/2338509/faint-vs-oceanus-esea-mdl-season-32-north-america-relegation
3383,/matches/2338453/tyloo-vs-syman-nest-pro-2019
3384,/matches/2338505/just-for-fun-vs-riot-squad-iem-katowice-2020-north-america-open-qualifier-1
3385,/matches/2338508/bushido-boyz-vs-peekers-advantage-esea-mdl-season-32-north-america-relegation
3386,/matches/2338444/9z-vs-agressive-aorus-league-2019-4-southern-cone
3387,/matches/2338500/alma-vs-delirawowzik-aorus-league-2019-4-brazil
3388,/matches/2338504/new-england-whalers-vs-intz-iem-katowice-2020-north-america-open-qualifier-1
3389,/matches/2338501/nemiga-vs-arcy-iem-katowice-2020-europe-open-qualifier-1
3390,/matches/2338472/gamerlegion-vs-fate-esea-mdl-season-32-europe-relegation
3391,/matches/2338475/thedice-vs-phoenix-wesg-2019-west-europe-closed-qualifier
3392,/matches/2338474/fierce-vs-princeadil-wesg-2019-west-europe-closed-qualifier
3393,/matches/2338498/heroic-vs-big-iem-katowice-2020-europe-open-qualifier-1
3394,/matches/2338473/pact-vs-wisla-krakow-esea-mdl-season-32-europe-relegation
3395,/matches/2338462/kpi-vs-owned-wesg-2019-central-europe-iberia-closed-qualifier
3396,/matches/2338446/espada-vs-majesty-aoc-western-digital-winter-clash-2019
3397,/matches/2338485/unique-vs-arcy-iem-katowice-2020-europe-open-qualifier-1
3398,/matches/2338441/skade-vs-nordavind-lootbet-season-5
3399,/matches/2338461/big-vs-sprout-wesg-2019-central-europe-iberia-closed-qualifier
3400,/matches/2338530/vici-vs-ehome-wesg-2019-greater-china-regional-finals
3401,/matches/2338503/shift-vs-superovd-dnk-cup-season-1
3402,/matches/2338529/onethree-vs-4bowie-wesg-2019-greater-china-regional-finals
3403,/matches/2338528/tyloo-vs-l9l-wesg-2019-greater-china-regional-finals
3404,/matches/2338524/invictus-vs-r-stars-wesg-2019-greater-china-regional-finals
3405,/matches/2338502/divisionx-vs-cataclysm-dnk-cup-season-1
3406,/matches/2338527/vici-vs-l9l-wesg-2019-greater-china-regional-finals
3407,/matches/2338526/onethree-vs-tyloo-wesg-2019-greater-china-regional-finals
3408,/matches/2338525/lynn-vision-vs-ahq-wesg-2019-greater-china-regional-finals
3409,/matches/2338523/dmc-vs-macau-legend-wesg-2019-greater-china-regional-finals
3410,/matches/2338522/4bowie-vs-ehome-wesg-2019-greater-china-regional-finals
3411,/matches/2338516/vici-vs-tyloo-wesg-2019-greater-china-regional-finals
3412,/matches/2338520/r-stars-vs-ahq-wesg-2019-greater-china-regional-finals
3413,/matches/2338521/lynn-vision-vs-macau-legend-wesg-2019-greater-china-regional-finals
3414,/matches/2338519/invictus-vs-dmc-wesg-2019-greater-china-regional-finals
3415,/matches/2338518/4bowie-vs-l9l-wesg-2019-greater-china-regional-finals
3416,/matches/2338517/onethree-vs-ehome-wesg-2019-greater-china-regional-finals
3417,/matches/2338513/r-stars-vs-macau-legend-wesg-2019-greater-china-regional-finals
3418,/matches/2338515/invictus-vs-ahq-wesg-2019-greater-china-regional-finals
3419,/matches/2338514/lynn-vision-vs-dmc-wesg-2019-greater-china-regional-finals
3420,/matches/2338512/tyloo-vs-ehome-wesg-2019-greater-china-regional-finals
3421,/matches/2338511/onethree-vs-l9l-wesg-2019-greater-china-regional-finals
3422,/matches/2338510/vici-vs-4bowie-wesg-2019-greater-china-regional-finals
3423,/matches/2338216/superovd-vs-cataclysm-dnk-cup-season-1
3424,/matches/2338456/intact-vs-oceanus-esea-mdl-season-32-north-america-relegation
3425,/matches/2338470/lynn-vision-vs-r-stars-wesg-2019-greater-china-regional-finals
3426,/matches/2338506/invictus-vs-macau-legend-wesg-2019-greater-china-regional-finals
3427,/matches/2338507/dmc-vs-ahq-wesg-2019-greater-china-regional-finals
3428,/matches/2338466/vici-vs-onethree-wesg-2019-greater-china-regional-finals
3429,/matches/2338457/faint-vs-rebirth-esea-mdl-season-32-north-america-relegation
3430,/matches/2338467/4bowie-vs-tyloo-wesg-2019-greater-china-regional-finals
3431,/matches/2338468/l9l-vs-ehome-wesg-2019-greater-china-regional-finals
3432,/matches/2338458/peekers-advantage-vs-just-swing-esea-mdl-season-32-north-america-relegation
3433,/matches/2338499/eunited-vs-new-england-whalers-iem-katowice-2020-north-america-open-qualifier-1
3434,/matches/2338464/r-stars-vs-dmc-wesg-2019-greater-china-regional-finals
3435,/matches/2338215/divisionx-vs-shift-dnk-cup-season-1
3436,/matches/2338465/macau-legend-vs-ahq-wesg-2019-greater-china-regional-finals
3437,/matches/2338463/lynn-vision-vs-invictus-wesg-2019-greater-china-regional-finals
3438,/matches/2338455/thunder-logic-vs-bushido-boyz-esea-mdl-season-32-north-america-relegation
3439,/matches/2338460/falkol-vs-delirawowzik-aorus-league-2019-4-brazil
3440,/matches/2338497/just-for-fun-vs-envy-iem-katowice-2020-north-america-open-qualifier-1
3441,/matches/2338496/intz-vs-chaos-iem-katowice-2020-north-america-open-qualifier-1
3442,/matches/2338443/zurditos-vs-rejected-aorus-league-2019-4-southern-cone
3443,/matches/2338494/triumph-vs-new-england-whalers-iem-katowice-2020-north-america-open-qualifier-1
3444,/matches/2338495/riot-squad-vs-singularity-iem-katowice-2020-north-america-open-qualifier-1
3445,/matches/2338493/eunited-vs-vipes-anime-squad-iem-katowice-2020-north-america-open-qualifier-1
3446,/matches/2338491/chaos-vs-ramal-iem-katowice-2020-north-america-open-qualifier-1
3447,/matches/2338492/envy-vs-infinity-iem-katowice-2020-north-america-open-qualifier-1
3448,/matches/2338487/geng-vs-just-for-fun-iem-katowice-2020-north-america-open-qualifier-1
3449,/matches/2338488/singularity-vs-recon-5-iem-katowice-2020-north-america-open-qualifier-1
3450,/matches/2338479/arcy-vs-ago-iem-katowice-2020-europe-open-qualifier-1
3451,/matches/2338489/intz-vs-rap-gang-iem-katowice-2020-north-america-open-qualifier-1
3452,/matches/2338486/hellraisers-vs-heroic-iem-katowice-2020-europe-open-qualifier-1
3453,/matches/2338490/riot-squad-vs-rugratz-iem-katowice-2020-north-america-open-qualifier-1
3454,/matches/2338484/north-vs-nemiga-iem-katowice-2020-europe-open-qualifier-1
3455,/matches/2338483/big-vs-melbet-iem-katowice-2020-europe-open-qualifier-1
3456,/matches/2338469/wisla-krakow-vs-defusekids-esea-mdl-season-32-europe-relegation
3457,/matches/2338481/heroic-vs-winstrike-iem-katowice-2020-europe-open-qualifier-1
3458,/matches/2338477/hard-legion-vs-hellraisers-iem-katowice-2020-europe-open-qualifier-1
3459,/matches/2338459/alma-vs-furia-inagame-aorus-league-2019-4-brazil
3460,/matches/2338478/unique-vs-cream-iem-katowice-2020-europe-open-qualifier-1
3461,/matches/2338480/nemiga-vs-gamerlegion-iem-katowice-2020-europe-open-qualifier-1
3462,/matches/2338482/north-vs-legends-iem-katowice-2020-europe-open-qualifier-1
3463,/matches/2338476/kova-vs-melbet-iem-katowice-2020-europe-open-qualifier-1
3464,/matches/2338471/big-vs-secret-iem-katowice-2020-europe-open-qualifier-1
3465,/matches/2338355/vexed-vs-phoenix-wesg-2019-west-europe-closed-qualifier
3466,/matches/2338447/pact-vs-unicorns-of-love-esea-mdl-season-32-europe-relegation
3467,/matches/2338379/godsent-vs-spirit-sector-mostbet
3468,/matches/2338451/phoenix-vs-alternate-attax-esea-mdl-season-32-europe-relegation
3469,/matches/2338450/offset-vs-defusekids-esea-mdl-season-32-europe-relegation
3470,/matches/2338452/agf-vs-fate-esea-mdl-season-32-europe-relegation
3471,/matches/2338354/ldlc-vs-thedice-wesg-2019-west-europe-closed-qualifier
3472,/matches/2338449/ambush-vs-wisla-krakow-esea-mdl-season-32-europe-relegation
3473,/matches/2338337/movistar-riders-vs-owned-wesg-2019-central-europe-iberia-closed-qualifier
3474,/matches/2338336/offset-vs-kpi-wesg-2019-central-europe-iberia-closed-qualifier
3475,/matches/2338448/virtuspro-vs-gamerlegion-esea-mdl-season-32-europe-relegation
3476,/matches/2338438/havu-vs-sj-lootbet-season-5
3477,/matches/2338400/ehome-vs-bren-iem-katowice-2020-asia-open-qualifier-2
3478,/matches/2338399/mazaalai-vs-d13-iem-katowice-2020-asia-open-qualifier-2
3479,/matches/2338435/faint-vs-thunder-logic-esea-mdl-season-32-north-america-relegation
3480,/matches/2338436/just-swing-vs-intact-esea-mdl-season-32-north-america-relegation
3481,/matches/2338434/bushido-boyz-vs-rebirth-esea-mdl-season-32-north-america-relegation
3482,/matches/2338437/peekers-advantage-vs-oceanus-esea-mdl-season-32-north-america-relegation
3483,/matches/2338385/pact-vs-agf-esea-mdl-season-32-europe-relegation
3484,/matches/2338353/defusekids-vs-princeadil-wesg-2019-west-europe-closed-qualifier
3485,/matches/2338388/gamerlegion-vs-ambush-esea-mdl-season-32-europe-relegation
3486,/matches/2338392/project-x-vs-espada-aoc-western-digital-winter-clash-2019
3487,/matches/2338387/virtuspro-vs-offset-esea-mdl-season-32-europe-relegation
3488,/matches/2338345/winstrike-vs-pact-lootbet-season-5
3489,/matches/2338386/phoenix-vs-unicorns-of-love-esea-mdl-season-32-europe-relegation
3490,/matches/2338381/agf-vs-wisla-krakow-esea-mdl-season-32-europe-relegation
3491,/matches/2338382/unicorns-of-love-vs-defusekids-esea-mdl-season-32-europe-relegation
3492,/matches/2338384/ambush-vs-fate-esea-mdl-season-32-europe-relegation
3493,/matches/2338352/heretics-vs-fierce-wesg-2019-west-europe-closed-qualifier
3494,/matches/2338397/alpha-red-vs-mazaalai-iem-katowice-2020-asia-open-qualifier-2
3495,/matches/2338393/skade-vs-majesty-aoc-western-digital-winter-clash-2019
3496,/matches/2338398/ehome-vs-az-iem-katowice-2020-asia-open-qualifier-2
3497,/matches/2338335/sprout-vs-cream-wesg-2019-central-europe-iberia-closed-qualifier
3498,/matches/2338395/d13-vs-bl4ze-iem-katowice-2020-asia-open-qualifier-2
3499,/matches/2338396/darkhorse-vs-bren-iem-katowice-2020-asia-open-qualifier-2
3500,/matches/2338383/alternate-attax-vs-offset-esea-mdl-season-32-europe-relegation
3501,/matches/2338394/ground-zero-vs-ex-genuine-wesg-2019-apac-oceania-qualifier
3502,/matches/2338292/recon-5-vs-faint-esea-advanced-season-32-north-america
3503,/matches/2338391/nexus-vs-aryo-jlf-season-2
3504,/matches/2338359/2k-vs-execution-bsl-2019-facid-edition
3505,/matches/2338376/pact-vs-izako-boars-polish-esport-league-autumn-2019-finals
3506,/matches/2338390/cool-vs-aryo-jlf-season-2
3507,/matches/2338289/gamerlegion-vs-havu-united-masters-league-season-2
3508,/matches/2338389/knock-out-vs-aryo-jlf-season-2
3509,/matches/2338380/porcha-vs-100pinggods-get-in-pro-league-season-1
3510,/matches/2338361/eclot-vs-brute-esl-nationals-czsk-season-2
3511,/matches/2338377/cool-vs-nexus-jlf-season-2
3512,/matches/2338349/illuminar-vs-ago-wesg-2019-east-europe-closed-qualifier
3513,/matches/2338375/exploit-vs-offset-master-cup-portugal-2019
3514,/matches/2338071/fnatic-vs-mousesports-esl-pro-league-season-10-finals
3515,/matches/2338378/nemiga-vs-zorka-meta-alfa
3516,/matches/2338357/avez-vs-izako-boars-polish-esport-league-autumn-2019-finals
3517,/matches/2338310/nordavind-vs-heretics-lootbet-season-5
3518,/matches/2338356/heroic-vs-gamerlegion-wesg-2019-north-europe-closed-qualifier
3519,/matches/2338360/universe-vs-exors-esl-nationals-czsk-season-2
3520,/matches/2338304/zorka-vs-godlike-meta-alfa
3521,/matches/2338339/r-stars-vs-lynn-vision-iem-katowice-2020-asia-open-qualifier-1
3522,/matches/2338348/arcy-vs-ago-wesg-2019-east-europe-closed-qualifier
3523,/matches/2338286/pro100-vs-hellraisers-dreamhack-delhi-invitational-2019
3524,/matches/2338309/unique-vs-sj-lootbet-season-5
3525,/matches/2338334/big-vs-brute-wesg-2019-central-europe-iberia-closed-qualifier
3526,/matches/2338338/alpha-red-vs-onethree-iem-katowice-2020-asia-open-qualifier-1
3527,/matches/2338350/offset-vs-baecon-master-cup-portugal-2019
3528,/matches/2338358/giants-vs-pact-polish-esport-league-autumn-2019-finals
3529,/matches/2338374/mc-vs-ex-genuine-wesg-2019-apac-oceania-qualifier
3530,/matches/2338340/really-weird-vs-corvidae-esea-mdl-season-32-australia-relegation
3531,/matches/2338303/nemiga-vs-pokamolodoy-meta-alfa
3532,/matches/2338342/vici-vs-nasr-conquerors-insignia-2019
3533,/matches/2338341/buckets-vs-legion-esea-mdl-season-32-australia-relegation
3534,/matches/2338285/goliath-vs-hellraisers-dreamhack-delhi-invitational-2019
3535,/matches/2338284/pro100-vs-yalla-dreamhack-delhi-invitational-2019
3536,/matches/2338362/mdl-all-star-steel-vs-mdl-all-star-chelo-esea-mdl-season-32-north-america-all-star-game
3537,/matches/2338070/astralis-vs-mousesports-esl-pro-league-season-10-finals
3538,/matches/2338347/juggernauts-vs-outlawz-wesg-2019-adria-closed-qualifier
3539,/matches/2338318/chaos-vs-livid-wesg-2019-north-america-finals
3540,/matches/2338332/science-vs-execution-bsl-2019-facid-edition
3541,/matches/2338344/exploit-vs-ftw-master-cup-portugal-2019
3542,/matches/2338314/sons-of-lennart-vs-fightclub-svenska-elitserien-fall-2019
3543,/matches/2338346/psychoactive-vs-outlawz-wesg-2019-adria-closed-qualifier
